year,agency,unit_id,fire_name,inc_num,alarm_date,cont_date,cause,report_ac,gis_acres,c_method,objective,unit,lat,lon
1937,Contract County,Los Angeles County,TUNA NO. 49,0,1937-09-10 00:00:00,,14 - Unknown / Unidentified,,175.8692,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1937,Contract County,Los Angeles County,AMERICAN LEGION #38,0,1937-07-26 00:00:00,,14 - Unknown / Unidentified,,133.9467,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1937,Contract County,Los Angeles County,BOUQUET FIRE NO. 67,0,1937-07-09 00:00:00,,14 - Unknown / Unidentified,,2030.833,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1937,Contract County,Los Angeles County, ,0,,,14 - Unknown / Unidentified,,123.9089,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1937,Contract County,Los Angeles County,FISH FORK CYN #155,0,1937-07-14 00:00:00,,14 - Unknown / Unidentified,,869.9093,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1938,Contract County,Los Angeles County,SAN ANTONIO CYN,0,1938-11-18 00:00:00,,14 - Unknown / Unidentified,,3322.135,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1938,Contract County,Los Angeles County,ADAM NO. 204,0,1938-11-06 00:00:00,,14 - Unknown / Unidentified,,226.0897,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1938,Contract County,Los Angeles County,TOPANGA NO. 50,0,1938-11-23 00:00:00,,14 - Unknown / Unidentified,,14532.19,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1938,Contract County,Los Angeles County,BELL RANCH NO. 28,0,1938-09-10 00:00:00,,14 - Unknown / Unidentified,,457.6714,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1938,Contract County,Los Angeles County,STONE CYN,0,1938-10-20 00:00:00,,14 - Unknown / Unidentified,,187.3801,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1939,Contract County,Los Angeles County,HAUSER FIRE NO. 59,0,1939-06-04 00:00:00,,14 - Unknown / Unidentified,,239.2386,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1939,Contract County,Los Angeles County,HANSEN FIRE,0,1939-09-19 00:00:00,,14 - Unknown / Unidentified,,356.7203,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1939,Contract County,Los Angeles County,SLOANE NO. 119,0,1939-07-12 00:00:00,,14 - Unknown / Unidentified,,362.6039,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1939,Contract County,Los Angeles County,DEL SUR,0,1939-06-15 00:00:00,,14 - Unknown / Unidentified,,148.9118,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1939,Contract County,Los Angeles County,LA HABRA FIRE NO. 33,0,1939-09-16 00:00:00,,14 - Unknown / Unidentified,,1521.351,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1939,Contract County,Los Angeles County, ,0,,,14 - Unknown / Unidentified,,166.5966,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1940,Contract County,Los Angeles County,SEQUIT FIRE NO. 54,0,1940-07-13 00:00:00,,14 - Unknown / Unidentified,,177.7774,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1940,Contract County,Los Angeles County,TUNA SUMMIT NO. 32,0,1940-08-26 00:00:00,,14 - Unknown / Unidentified,,101.237,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1940,Contract County,Los Angeles County,TOWNLEY CYN-PICO CYN,0,1940-07-23 00:00:00,,14 - Unknown / Unidentified,,6531.624,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1940,Contract County,Los Angeles County,PALO FIRE,0,1940-07-30 00:00:00,,14 - Unknown / Unidentified,,180.4522,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1940,Contract County,Los Angeles County,MERCY NO. 132,0,1940-07-10 00:00:00,,14 - Unknown / Unidentified,,1357.52,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1940,Contract County,Los Angeles County,LINCOLN FIRE,0,1940-07-06 00:00:00,,14 - Unknown / Unidentified,,110.1332,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1940,Contract County,Los Angeles County,ROVER FIRE NO. 186,0,1940-08-17 00:00:00,,14 - Unknown / Unidentified,,700.9371,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1941,Contract County,Los Angeles County,FRAZIER FIRE 216,0,1941-07-29 00:00:00,,14 - Unknown / Unidentified,,594.5345,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1941,Contract County,Los Angeles County,LUGO FIRE,0,1941-09-30 00:00:00,,14 - Unknown / Unidentified,,376.5232,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1941,Contract County,Los Angeles County,BARTLETT FIRE,0,1941-07-18 00:00:00,,14 - Unknown / Unidentified,,480.2738,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1941,Contract County,Los Angeles County,ROHER FIRE NO. 164,0,1941-07-10 00:00:00,,14 - Unknown / Unidentified,,340.3372,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1941,Contract County,Los Angeles County,GORMAN NO. 91,0,1941-06-17 00:00:00,,14 - Unknown / Unidentified,,502.8632,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1942,Contract County,Los Angeles County, ,0,1942-10-17 00:00:00,,14 - Unknown / Unidentified,,497.0157,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1942,Contract County,Los Angeles County,LAS FLORES N. 47,0,1942-10-20 00:00:00,,14 - Unknown / Unidentified,,5841.27,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1942,Contract County,Los Angeles County,COAST NO. 255,0,1942-10-31 00:00:00,,14 - Unknown / Unidentified,,145.8097,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1942,Contract County,Los Angeles County,AUTRY FIRE,0,1942-10-17 00:00:00,,14 - Unknown / Unidentified,,833.1443,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1942,Contract County,Los Angeles County,LA SALLE NO. 190,0,1942-07-06 00:00:00,,14 - Unknown / Unidentified,,797.0509,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1942,Contract County,Los Angeles County,RICHARDS/SOLEDAD CYN,0,1942-08-07 00:00:00,,14 - Unknown / Unidentified,,2973.023,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1942,Contract County,Los Angeles County,HUGHES FIRE,0,1942-08-24 00:00:00,,14 - Unknown / Unidentified,,288.5071,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1942,Contract County,Los Angeles County,GUSTAFSON FIRE,0,1942-08-23 00:00:00,,14 - Unknown / Unidentified,,2520.928,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1942,Contract County,Los Angeles County,GAGE FIRE,0,1942-09-11 00:00:00,,14 - Unknown / Unidentified,,132.1895,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1942,Contract County,Los Angeles County,HIYON #135/VANTASELL,0,1942-08-26 00:00:00,,14 - Unknown / Unidentified,,184.1653,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1942,Contract County,Los Angeles County, ,0,1942-07-01 00:00:00,,14 - Unknown / Unidentified,,351.5182,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1942,Contract County,Los Angeles County,KIEGBAUM FIRE,0,1942-04-20 00:00:00,,14 - Unknown / Unidentified,,1011.197,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1942,Contract County,Los Angeles County,VINO 89,0,1942-05-12 00:00:00,,14 - Unknown / Unidentified,,322.1271,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1942,Contract County,Los Angeles County,NADEAU FIRE,0,1942-05-07 00:00:00,,14 - Unknown / Unidentified,,161.4199,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1942,Contract County,Los Angeles County,MUNDORF NO. 172,0,1942-06-27 00:00:00,,14 - Unknown / Unidentified,,3189.562,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1942,Contract County,Los Angeles County,TOLLE FIRE,0,1942-09-12 00:00:00,,14 - Unknown / Unidentified,,1087.72,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1943,Contract County,Los Angeles County,PEDRO FIRE NO. 48,0,1943-06-15 00:00:00,,14 - Unknown / Unidentified,,374.0246,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1943,Contract County,Los Angeles County,EVENS FIRE,0,1943-08-13 00:00:00,,14 - Unknown / Unidentified,,571.028,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1943,Contract County,Los Angeles County,AZUSA FIRE NO. 42,0,1943-05-19 00:00:00,,14 - Unknown / Unidentified,,188.3528,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1943,Contract County,Los Angeles County,GRAPEVINE FIRE,0,1943-11-07 00:00:00,,14 - Unknown / Unidentified,,1236.786,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1943,Contract County,Los Angeles County,WOODLAND HILLS #65,0,1943-11-06 00:00:00,,14 - Unknown / Unidentified,,14919.07,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1943,Contract County,Los Angeles County,CHALK HILLS FIRE,0,1943-11-06 00:00:00,,14 - Unknown / Unidentified,,311.0984,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1943,Contract County,Los Angeles County,NEWHALL FIRE NO. 197,0,1943-09-17 00:00:00,,14 - Unknown / Unidentified,,2032.151,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1943,Contract County,Los Angeles County,REDROCK NO. 2,0,1943-09-21 00:00:00,,14 - Unknown / Unidentified,,4398.159,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1943,Contract County,Los Angeles County,REDROCK FIRE,0,1943-09-03 00:00:00,,14 - Unknown / Unidentified,,1799.453,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1944,Contract County,Los Angeles County,SUNSHINE NO. 177,0,1944-09-07 00:00:00,,14 - Unknown / Unidentified,,248.6281,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1944,Contract County,Los Angeles County,WOODLAND HILLS #47,0,1944-08-29 00:00:00,,14 - Unknown / Unidentified,,4548.523,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1944,Contract County,Los Angeles County,HOWARD,0,1944-08-06 00:00:00,,14 - Unknown / Unidentified,,146.745,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1944,Contract County,Los Angeles County,JOHNSON NO. 91,0,1944-09-24 00:00:00,,14 - Unknown / Unidentified,,506.8008,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1945,Contract County,Los Angeles County,MIRALESTE NO. 39,0,1945-09-20 00:00:00,,14 - Unknown / Unidentified,,751.2389,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1945,Contract County,Los Angeles County,ROLLING HILLS NO. 62,0,1945-09-10 00:00:00,,14 - Unknown / Unidentified,,864.1253,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1945,Contract County,Los Angeles County,SHERIFF NO. 109,0,1945-06-13 00:00:00,,14 - Unknown / Unidentified,,431.1913,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1945,Contract County,Los Angeles County,HACIENDA NO. 162,0,1945-08-16 00:00:00,,14 - Unknown / Unidentified,,856.4348,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1945,Contract County,Los Angeles County,ALPHA NO. 109,0,1945-10-01 00:00:00,,14 - Unknown / Unidentified,,336.0426,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1946,Contract County,Los Angeles County,SLONE,0,1946-09-06 00:00:00,,14 - Unknown / Unidentified,,324.4587,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1946,Contract County,Los Angeles County,NICHOL FIRE NO. 122,0,1946-06-18 00:00:00,,14 - Unknown / Unidentified,,1993.194,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1946,Contract County,Los Angeles County, ,0,1946-09-07 00:00:00,,14 - Unknown / Unidentified,,3671.453,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1946,Contract County,Los Angeles County,GAVIN,0,1946-09-10 00:00:00,,14 - Unknown / Unidentified,,211.1429,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1946,Contract County,Los Angeles County,GRADE FIRE NO. 177,0,1946-07-28 00:00:00,,14 - Unknown / Unidentified,,200.9036,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1946,Contract County,Los Angeles County,BEATTY NO. 209,0,1946-09-27 00:00:00,,14 - Unknown / Unidentified,,159.3753,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1946,Contract County,Los Angeles County,PELLISIER NO. 180,0,1946-08-25 00:00:00,,14 - Unknown / Unidentified,,348.1953,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1946,Contract County,Los Angeles County,DIAMOND FIRE F141,0,1946-07-12 00:00:00,,14 - Unknown / Unidentified,,920.0941,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1946,Contract County,Los Angeles County,DULCE,0,1946-09-09 00:00:00,,14 - Unknown / Unidentified,,100.2931,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1946,Contract County,Los Angeles County,DUME FIRE NO. 76,0,1946-07-29 00:00:00,,14 - Unknown / Unidentified,,212.6675,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1946,Contract County,Los Angeles County,BENNETT NO. 66,0,1946-07-25 00:00:00,,14 - Unknown / Unidentified,,283.9701,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1946,Contract County,Los Angeles County,TORRANCE,0,1946-09-03 00:00:00,,14 - Unknown / Unidentified,,384.6213,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1947,Contract County,Los Angeles County, ,0,1947-07-10 00:00:00,,14 - Unknown / Unidentified,,184.5598,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1947,Contract County,Los Angeles County,AZUSA NO. 112,0,1947-07-04 00:00:00,,14 - Unknown / Unidentified,,350.5606,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1947,Contract County,Los Angeles County,SHELL,0,1947-07-02 00:00:00,,14 - Unknown / Unidentified,,118.4061,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1947,Contract County,Los Angeles County, ,0,1947-08-05 00:00:00,,14 - Unknown / Unidentified,,1408.497,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1947,Contract County,Los Angeles County,CHANDLER NO. 96,0,1947-07-04 00:00:00,,14 - Unknown / Unidentified,,384.7286,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1947,Contract County,Los Angeles County, ,0,1947-07-10 00:00:00,,14 - Unknown / Unidentified,,124.866,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1947,Contract County,Los Angeles County,BOBBY NO. 141,0,1947-07-02 00:00:00,,14 - Unknown / Unidentified,,416.0731,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1947,Contract County,Los Angeles County, ,0,1947-07-02 00:00:00,,14 - Unknown / Unidentified,,472.8,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1947,Contract County,Los Angeles County,ARNOLD NO. 106,0,1947-07-03 00:00:00,,14 - Unknown / Unidentified,,1906.876,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1947,Contract County,Los Angeles County, ,0,1947-08-05 00:00:00,,14 - Unknown / Unidentified,,2270.961,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1947,Contract County,Los Angeles County,ORANGE NO. 108,0,1947-08-29 00:00:00,,14 - Unknown / Unidentified,,272.0343,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1947,Contract County,Los Angeles County,PEDRO NO. 29,0,1947-05-15 00:00:00,,14 - Unknown / Unidentified,,104.1318,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1947,Contract County,Los Angeles County,MIRALESTE NO 28,0,1947-05-14 00:00:00,,14 - Unknown / Unidentified,,294.7667,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1947,Contract County,Los Angeles County,MANOR FIRE NO. 144,0,1947-07-03 00:00:00,,14 - Unknown / Unidentified,,1307.241,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1948,Contract County,Los Angeles County,TOPANGA FIRE NO. 118,0,1948-11-04 00:00:00,,14 - Unknown / Unidentified,,3278.181,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1948,Contract County,Los Angeles County,FREMONT PASS FIRE,0,1948-01-12 00:00:00,,14 - Unknown / Unidentified,,395.4108,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1948,Contract County,Los Angeles County,TURNBULL CYN FIRE,0,1948-08-17 00:00:00,,14 - Unknown / Unidentified,,179.5202,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1948,Contract County,Los Angeles County,MT. BALDY FIRE,0,1948-11-26 00:00:00,,14 - Unknown / Unidentified,,1323.13,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1949,Contract County,Los Angeles County,KATHERINE,0,1949-11-03 00:00:00,,14 - Unknown / Unidentified,,142.2198,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1949,Contract County,Los Angeles County,CITURS NO. 174,0,1949-08-29 00:00:00,,14 - Unknown / Unidentified,,517.0848,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1949,Contract County,Los Angeles County,SAVAGE CYN,0,1949-06-22 00:00:00,,14 - Unknown / Unidentified,,1681.42,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1949,Contract County,Los Angeles County,CLARK NO. 81,0,1949-08-03 00:00:00,,14 - Unknown / Unidentified,,445.8682,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1949,Contract County,Los Angeles County,VEJAR NO. 168,0,1949-08-22 00:00:00,,14 - Unknown / Unidentified,,122.3293,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1949,Contract County,Los Angeles County,RICHARDS NO. 179,0,1949-09-07 00:00:00,,14 - Unknown / Unidentified,,305.7718,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1949,Contract County,Los Angeles County,REINDL NO. 78,0,1949-07-31 00:00:00,,14 - Unknown / Unidentified,,230.6758,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1949,Contract County,Los Angeles County,ATMORE,0,1949-11-02 00:00:00,,14 - Unknown / Unidentified,,9595.762,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1949,Contract County,Los Angeles County,ROMERO NO. 237,0,1949-09-04 00:00:00,,14 - Unknown / Unidentified,,313.7509,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1949,Contract County,Los Angeles County,KID NO. 160,0,1949-07-11 00:00:00,,14 - Unknown / Unidentified,,160.7831,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
1949,Contract County,Los Angeles County,JOE NO. 170,0,1949-07-19 00:00:00,,14 - Unknown / Unidentified,,181.5465,,Suppression (Wildfire),Los Angeles County,34.05513,-118.25703
